Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Media
14625086778,"May 28, 2025, 9:12:14 PM",Morning Swim,Swim,"",2207,375,152.0,33,false,,,activities/15606204285.fit.gz,,,2207.0,2202.0,375.0,0.84,0.17,0.0,0.0,0.0,0.0,0.0,0.0,,,,,152.0,126.0,,,152.0,,,33.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.17,0.0,,,,,,,,,,,,,,,,,,,""
14639380578,"May 30, 2025, 9:14:41 AM",Evening Run,Run,"",2410,6.31,166.0,53,false,,Saucony 엔돌핀 스피드 4,activities/15621575864.fit.gz,,,2410.0,2325.0,6313.6,6.08,2.716,17.0,12.0,1.4,15.4,28.1,0.1,,,107.0,87.0,166.0,145.0,,235.0,391.0,,26.0,53.0,540094.0,,,,,,,,233.0,2412.0,0.0,,0.0,,1.0,6460.4,1748595584.0,1.0,26.4,27.5,10.2,0.36,1010.7,2.3,7.5,353.0,0.0,1748549632.0,1748601984.0,0.125,,19840272.0,0.0,1.0,0.08,25035.0,1.0,,,,,0.0,2.62,0.0,,,,6552.0,,,209.0,177.0,2.779,,,,,,,,,,""
14648996309,"May 31, 2025, 7:52:26 AM",Afternoon Run,Run,"",3996,11.63,154.0,95,false,,New Balance 레벨 v3,activities/15631941944.fit.gz,,,3996.0,3992.0,11629.1,10.82,2.913,17.0,16.0,7.2,17.0,20.8,0.0,,,89.0,87.0,154.0,144.0,,244.0,688.0,,26.0,95.0,977233.0,,,,,,,,246.0,3997.0,0.0,,0.0,,1.0,11706.9,1748674816.0,3.0,25.0,23.4,11.2,0.42,1009.6,3.3,5.9,269.0,0.0,1748636032.0,1748688384.0,0.125,,22016854.0,0.0,1.0,0.97,25730.0,3.0,,,,,0.0,2.91,0.0,,,,11582.0,,,384.0,186.0,2.933,,,,,,,,,,""
14657688938,"Jun 1, 2025, 2:15:30 AM",Lunch Run,Run,"",2550,7.21,173.0,97,false,,ASICS 젤 카야노 31,activities/15641279941.fit.gz,,,2550.0,2547.0,7209.7,4.42,2.831,8.0,2.0,6.6,16.4,26.2,0.1,,,92.0,88.0,173.0,156.0,,242.0,464.0,,29.0,97.0,617100.0,,,,,,,,241.0,2551.0,0.0,,0.0,,1.0,7280.5,1748743168.0,1.0,25.0,27.1,13.3,0.48,1010.8,1.1,4.1,281.0,0.0,1748722432.0,1748774912.0,0.125,,20538512.0,0.0,1.0,0.04,24895.0,9.0,,,,,0.0,2.827,0.0,,,,7458.0,,,243.0,185.0,2.858,,,,,,,,,,""
14678034151,"Jun 2, 2025, 11:28:18 PM",Lunch Run,Run,"",3437,9.92,159.0,93,false,,Adidas 아디제로 SL2,activities/15663168811.fit.gz,,,3437.0,3437.0,9921.1,4.26,2.887,7.0,6.0,7.4,11.0,8.7,0.0,,,92.0,88.0,159.0,149.0,,237.0,591.0,,26.0,93.0,816411.0,,,,,,,,238.0,3438.0,0.0,,0.0,,1.0,9962.5,1748905216.0,1.0,19.2,21.5,12.0,0.63,1000.7,1.9,5.2,303.0,0.0,1748895104.0,1748947712.0,0.25,,23844664.0,0.0,1.0,0.03,23858.0,2.0,,,,,0.0,2.887,0.0,,,,10142.0,,,324.0,184.0,2.899,,,,,,,,,,""
14680851284,"Jun 3, 2025, 9:04:44 AM",TRAINING - STRENGTH_TRAINING,Weight Training,"",2521,0,174.0,7,false,,,activities/15666237154.fit.gz,,,2521.0,2521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,174.0,99.0,,,197.0,,,7.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,""
14687976544,"Jun 3, 2025, 9:19:32 PM",Morning Runs,Run,"",2197,6.20,149.0,44,false,,New Balance 레벨 v3,activities/15673810763.fit.gz,,,2197.0,2195.0,6208.3,3.64,2.828,19.0,19.0,8.4,19.0,28.8,0.0,,,93.0,88.0,149.0,141.0,,237.0,366.0,,19.0,44.0,520276.0,,,,,,,,237.0,2198.0,0.0,,0.0,,1.0,6321.0,1748984448.0,1.0,14.9,15.1,11.1,0.78,1002.8,1.8,4.9,219.0,0.0,1748981504.0,1749034240.0,0.25,,22016854.0,0.0,1.0,0.12,20338.0,0.0,,,,,0.0,2.826,0.0,,,,6446.0,,,206.0,184.0,2.88,,,,,,,,,,""
14698742500,"Jun 4, 2025, 9:07:43 PM",Morning Swim,Swim,"",2547,400,129.0,7,false,,,activities/15685364072.fit.gz,,,2547.0,2536.0,400.0,1.26,0.158,0.0,0.0,0.0,0.0,0.0,0.0,,,,,129.0,94.0,,,116.0,,,7.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.157,0.0,,,,,,,,,,,,,,,,,,,""
14711753528,"Jun 6, 2025, 8:24:37 AM",Afternoon HIIT,Workout,"",566,0,125.0,1,false,,,activities/15699402768.fit.gz,,,566.0,566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,125.0,96.0,,,46.0,,,1.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,""
14712361069,"Jun 6, 2025, 9:10:37 AM",Evening Run,Run,"",3823,10.98,155.0,93,false,,Adidas 아디제로 SL2,activities/15700063463.fit.gz,,,3823.0,3820.0,10985.5,3.28,2.876,18.0,18.0,7.2,11.2,11.4,0.0,,,93.0,89.0,155.0,145.0,,242.0,650.0,,27.0,93.0,925971.0,,,,,,,,242.0,3824.0,0.0,,0.0,,1.0,11068.8,1749200384.0,2.0,25.5,24.2,12.7,0.45,1007.2,4.7,11.6,225.0,0.0,1749154304.0,1749207040.0,0.375,,23844664.0,0.0,1.0,0.56,23457.0,1.0,,,,,0.0,2.874,0.0,,,,11342.0,,,374.0,188.0,2.898,,,,,,,,,,""
14719781944,"Jun 7, 2025, 4:36:09 AM",Afternoon Run,Run,"",1964,5.14,152.0,35,false,,New Balance 레벨 v3,activities/15708097804.fit.gz,,,1964.0,1959.0,5147.5,4.46,2.628,31.0,33.0,1.6,12.8,47.8,0.0,,,111.0,86.0,152.0,139.0,,232.0,321.0,,29.0,35.0,452751.0,,,,,,,,232.0,1965.0,0.0,,0.0,,1.0,5342.8,1749268736.0,3.0,26.2,24.6,17.0,0.57,1008.0,4.6,10.1,240.0,0.0,1749240704.0,1749293440.0,0.375,,22016854.0,0.0,1.0,0.98,21314.0,5.0,,,,,0.0,2.621,0.0,,,,5626.0,,,176.0,180.0,2.727,,,,,,,,,,""
14732550102,"Jun 8, 2025, 9:54:58 AM",Evening Run,Run,"",2296,6.40,152.0,40,false,,New Balance 레벨 v3,activities/15721913325.fit.gz,,,2296.0,2296.0,6403.2,3.72,2.789,5.0,4.0,7.4,10.0,7.3,0.0,,,92.0,88.0,152.0,138.0,,233.0,380.0,,27.0,40.0,535304.0,,,,,,,,232.0,2297.0,0.0,,0.0,,1.0,6435.4,1749373184.0,2.0,26.3,26.5,18.4,0.62,1006.7,3.4,8.1,257.0,0.0,1749327104.0,1749379968.0,0.375,,22016854.0,0.11,5.0,0.48,20994.0,1.0,,,,,0.0,2.789,0.0,,,,6744.0,,,40.0,80.0,2.803,,,,,,,,,,""
14749129174,"Jun 9, 2025, 9:08:02 PM",Morning Swim,Swim,"",2643,450,161.0,40,false,,,activities/15739794533.fit.gz,,,2643.0,2637.0,450.0,1.58,0.171,0.0,0.0,0.0,0.0,0.0,0.0,,,,,161.0,127.0,,,199.0,,,40.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.17,0.0,,,,,,,,,,,,,,,,,,,""
14754454340,"Jun 10, 2025, 12:14:52 PM",Night Run,Run,"",1677,4.04,135.0,7,false,,New Balance 레벨 v3,activities/15745569363.fit.gz,,,1677.0,1677.0,4043.3,3.66,2.411,4.0,5.0,7.8,11.2,7.1,0.0,,,89.0,86.0,135.0,125.0,,200.0,238.0,,24.0,7.0,335596.0,,,,,,,,199.0,1678.0,0.0,,0.0,,1.0,4059.1,1749556736.0,3.0,20.0,19.6,13.0,0.64,1008.5,2.1,7.5,281.0,0.0,1749499904.0,1749552768.0,0.375,,22016854.0,0.23,5.0,0.72,23040.0,0.0,,,,,0.0,2.411,0.0,,,,4790.0,,,22.0,69.0,2.42,,,,,,,,,,""
14764688843,"Jun 11, 2025, 10:13:56 AM",Evening Run,Run,"",3158,9.08,176.0,117,false,,Saucony 엔돌핀 스피드 4,activities/15756618215.fit.gz,,,3158.0,2947.0,9087.0,4.74,3.083,3.0,5.0,8.0,11.8,7.6,0.0,,,95.0,89.0,176.0,156.0,,255.0,539.0,,24.0,117.0,751002.0,,,,,,,,255.0,3152.0,0.0,,0.0,,1.0,9132.4,1749635968.0,2.0,23.1,22.5,12.7,0.52,1011.8,2.7,6.8,249.0,0.0,1749586304.0,1749639168.0,0.375,,19840272.0,0.0,1.0,0.61,22461.0,0.0,,,,,0.0,2.877,0.0,,,,8674.0,,,67.0,88.0,3.099,,,,,,,,,,""
14770718999,"Jun 11, 2025, 9:15:39 PM",Morning Swim,Swim,"",1919,0,144.0,10,false,,,activities/15763079535.fit.gz,,,1919.0,1915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,144.0,111.0,,0.0,,,,10.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,""
14786001793,"Jun 13, 2025, 11:52:12 AM",Evening Run,Run,"",1084,3.14,163.0,20,false,,New Balance 레벨 v3,activities/15779599727.fit.gz,,,1084.0,1084.0,3140.4,3.78,2.897,41.0,40.0,-1.8,13.2,46.9,0.0,,,90.0,87.0,163.0,139.0,,248.0,186.0,,23.0,20.0,268553.0,,,,,,,,248.0,1085.0,0.0,,0.0,,1.0,3512.0,1749812352.0,3.0,22.4,22.5,16.4,0.69,1011.0,2.3,6.2,155.0,0.0,1749759104.0,1749812096.0,0.625,,22016854.0,0.52,5.0,0.98,17286.0,0.0,,,,,0.0,2.897,0.0,,,,3128.0,,,22.0,86.0,3.24,,,,,,,,,,""
14791840029,"Jun 14, 2025, 1:20:47 AM",Morning Run,Run,"",1808,5.05,150.0,36,false,,Adidas 아디제로 SL2,activities/15785931506.fit.gz,,,1808.0,1808.0,5059.0,3.94,2.798,3.0,3.0,6.4,9.8,10.6,0.0,,,94.0,90.0,150.0,141.0,,233.0,312.0,,28.0,36.0,421723.0,,,,,,,,232.0,1809.0,0.0,,0.0,,1.0,5089.6,1749862784.0,2.0,24.9,26.6,18.4,0.67,1003.6,1.1,4.0,30.0,0.0,1749845504.0,1749898496.0,0.625,,23844664.0,0.62,5.0,0.5,24271.0,7.0,,,,,0.0,2.798,0.0,,,,5438.0,,,32.0,80.0,2.815,,,,,,,,,,""
14800994064,"Jun 14, 2025, 9:37:07 PM",Morning Run,Run,"",2857,7.96,160.0,53,false,,New Balance 레벨 v3,activities/15795863692.fit.gz,,,2857.0,2743.0,7967.5,4.8,2.905,3.0,3.0,7.2,10.6,7.4,0.0,,,94.0,88.0,160.0,141.0,,242.0,471.0,,24.0,53.0,664252.0,,,,,,,,240.0,2859.0,0.0,,0.0,,1.0,7993.3,1749934848.0,2.0,18.6,19.4,16.4,0.87,1001.7,1.5,4.1,180.0,0.0,1749931904.0,1749984896.0,0.625,,22016854.0,0.81,5.0,0.55,19616.0,0.0,,,,,0.0,2.789,0.0,,,,8044.0,,,54.0,83.0,2.914,,,,,,,,,,""
14821491372,"Jun 16, 2025, 9:10:23 PM",Morning Swim,Swim,"",2327,425,143.0,18,false,,,activities/15818086650.fit.gz,,,2327.0,2320.0,425.0,0.98,0.183,0.0,0.0,0.0,0.0,0.0,0.0,,,,,143.0,113.0,,,179.0,,,18.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.183,0.0,,,,,,,,,,,,,,,,,,,""
14826268496,"Jun 17, 2025, 10:21:11 AM",Evening Run,Run,"",2543,7.48,185.0,100,false,,Saucony 엔돌핀 스피드 4,activities/15823272867.fit.gz,,,2543.0,2398.0,7486.4,4.7,3.122,2.0,2.0,7.2,9.6,4.8,0.0,,,93.0,88.0,185.0,159.0,,262.0,455.0,,26.0,100.0,629135.0,,,,,,,,262.0,2544.0,0.0,,0.0,,1.0,7505.7,1750154368.0,1.0,25.0,26.1,18.4,0.67,1005.5,2.0,5.7,252.0,0.0,1750104704.0,1750157696.0,0.625,,19840272.0,0.36,5.0,0.07,20514.0,0.0,,,,,0.0,2.944,0.0,,,,7054.0,,,58.0,91.0,3.13,,,,,,,,,,""
14838495425,"Jun 18, 2025, 12:15:41 PM",Night Run,Run,"",1513,3.60,141.0,9,false,,Adidas 아디제로 SL2,activities/15836426295.fit.gz,,,1513.0,1513.0,3603.5,3.78,2.382,3.0,2.0,7.4,10.4,5.7,0.0,,,87.0,84.0,141.0,130.0,,202.0,219.0,,27.0,9.0,306350.0,,,,,,,,201.0,1514.0,0.0,,0.0,,1.0,3616.2,1750247936.0,3.0,24.0,24.9,16.5,0.63,1011.9,0.8,3.5,258.0,0.0,1750191104.0,1750244224.0,0.625,,23844664.0,0.0,1.0,0.89,20735.0,0.0,,,,,0.0,2.382,0.0,,,,4230.0,,,20.0,70.0,2.39,,,,,,,,,,""
14843627456,"Jun 18, 2025, 9:05:22 PM",Morning Swim,Swim,"",2716,450,144.0,23,false,,,activities/15841941941.fit.gz,,,2716.0,2711.0,450.0,1.68,0.166,0.0,0.0,0.0,0.0,0.0,0.0,,,,,144.0,117.0,,,224.0,,,23.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.166,0.0,,,,,,,,,,,,,,,,,,,""
14848227690,"Jun 19, 2025, 10:24:34 AM",Evening Run,Run,"",1846,5.53,166.0,58,false,,New Balance 레벨 v3,activities/15846960004.fit.gz,,,1846.0,1846.0,5536.7,3.76,2.999,3.0,3.0,7.2,9.6,10.3,0.0,,,92.0,88.0,166.0,151.0,,254.0,337.0,,29.0,58.0,469402.0,,,,,,,,253.0,1847.0,0.0,,0.0,,1.0,5562.6,1750327168.0,3.0,27.8,28.8,20.3,0.64,1010.5,1.3,5.8,192.0,0.0,1750277504.0,1750330624.0,0.75,,22016854.0,0.53,5.0,0.93,21333.0,0.0,,,,,0.0,2.999,0.0,,,,5420.0,,,39.0,88.0,3.013,,,,,,,,,,""
14875832505,"Jun 22, 2025, 12:38:06 AM",Morning Run,Run,,3907,11.02,160.0,114,false,,New Balance 레벨 v3,activities/15876944250.fit.gz,,,3907.0,3881.0,11025.6,4.56,2.841,30.0,33.0,5.2,16.6,49.4,0.0,,,101.0,87.0,160.0,151.0,,241.0,691.0,,27.0,114.0,937122.0,,,,,,,,240.0,3908.0,,,0.0,,1.0,11183.5,1750550400.0,1.0,21.8,24.6,17.1,0.75,1007.5,1.7,4.5,210.0,0.0,1750536704.0,1750589824.0,0.875,,22016854.0,0.0,1.0,0.02,21582.0,4.0,,,,,0.0,2.822,0.0,,,,11314.0,,,74.0,83.0,2.882,,,,,,,,,,""
14894872105,"Jun 23, 2025, 9:06:05 PM",Morning Swim,Swim,"",2733,500,147.0,32,false,,,activities/15897651543.fit.gz,,,2733.0,2724.0,500.0,1.8,0.184,0.0,0.0,0.0,0.0,0.0,0.0,,,,,147.0,121.0,,,181.0,,,32.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.183,0.0,,,,,,,,,,,,,,,,,,,""
14898788318,"Jun 24, 2025, 9:31:40 AM",Evening Run,Run,"",1631,4.00,139.0,10,false,,Adidas 아디제로 SL2,activities/15901941741.fit.gz,,,1631.0,1631.0,4007.8,3.84,2.457,1.0,1.0,7.6,9.8,8.8,0.0,,,88.0,85.0,139.0,130.0,,207.0,242.0,,28.0,10.0,337531.0,,,,,,,,207.0,1632.0,0.0,,0.0,,1.0,4030.3,1750755584.0,3.0,27.0,26.7,18.0,0.58,1006.7,2.4,7.1,59.0,0.4,1750709504.0,1750762624.0,0.875,,23844664.0,0.7,5.0,1.0,23564.0,1.0,,,,,0.0,2.457,0.0,,,,4636.0,,,23.0,72.0,2.471,,,,,,,,,,""
14898993659,"Jun 24, 2025, 10:13:02 AM",Evening HIIT,Workout,"",532,0,126.0,1,false,,,activities/15902163274.fit.gz,,,532.0,532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,126.0,101.0,,,47.0,,,1.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,""
14905608350,"Jun 24, 2025, 9:09:03 PM",Morning Run,Run,"",1900,5.63,175.0,56,false,,Saucony 엔돌핀 스피드 4,activities/15909250741.fit.gz,,,1900.0,1756.0,5635.3,4.18,3.209,5.0,5.0,9.4,12.0,6.7,0.0,,,94.0,89.0,175.0,151.0,,272.0,324.0,,21.0,56.0,477875.0,,,,,,,,272.0,1901.0,0.0,,0.0,,1.0,5663.9,1750798848.0,5.0,19.9,19.9,17.3,0.85,1006.3,2.6,5.8,71.0,2.5,1750795904.0,1750849024.0,0.875,,19840272.0,0.96,5.0,0.48,9274.0,0.0,,,,,0.0,2.966,0.0,,,,5162.0,,,46.0,94.0,3.225,,,,,,,,,,""
14916326054,"Jun 25, 2025, 9:14:50 PM",Morning Swim,Swim,"",2635,550,148.0,25,false,,,activities/15920821215.fit.gz,,,2635.0,2531.0,550.0,1.14,0.217,0.0,0.0,0.0,0.0,0.0,0.0,,,,,148.0,119.0,,,216.0,,,25.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.209,0.0,,,,,,,,,,,,,,,,,,,""
14920782776,"Jun 26, 2025, 10:18:46 AM",Evening Run,Run,,2979,8.45,152.0,71,false,,New Balance 레벨 v3,activities/15925704227.fit.gz,,,2979.0,2979.0,8452.7,3.72,2.837,5.0,4.0,8.6,11.4,7.2,0.0,,,90.0,88.0,152.0,144.0,,237.0,514.0,,26.0,71.0,707555.0,,,,,,,,236.0,2980.0,,,0.0,,1.0,8491.4,1750931968.0,3.0,24.2,24.8,19.5,0.75,1008.6,2.0,4.6,261.0,0.0,1750882432.0,1750935424.0,0.0,,22016854.0,0.42,5.0,0.86,24023.0,0.0,,,,,0.0,2.837,0.0,,,,8694.0,,,55.0,82.0,2.85,,,,,,,,,,""
14926414325,"Jun 26, 2025, 9:24:16 PM",Morning Run,Run,"",1991,5.89,155.0,41,false,,Adidas 아디제로 SL2,activities/15931802080.fit.gz,,,1991.0,1991.0,5890.1,4.12,2.958,8.0,1.0,9.2,18.2,13.6,0.1,,,90.0,88.0,155.0,142.0,,247.0,348.0,,23.0,41.0,492726.0,,,,,,,,246.0,1992.0,0.0,,0.0,,1.0,5943.3,1750971648.0,3.0,19.9,21.2,18.5,0.92,1009.4,0.8,2.1,167.0,0.0,1750968832.0,1751021824.0,0.125,,23844664.0,0.35,5.0,0.9,17866.0,0.0,,,,,0.0,2.958,0.0,,,,5838.0,,,40.0,85.0,2.985,,,,,,,,,,""
14937730157,"Jun 28, 2025, 2:44:59 AM",Lunch Run,Run,"",4523,12.13,161.0,139,false,,Saucony 엔돌핀 스피드 4,activities/15944249750.fit.gz,,,4523.0,4463.0,12133.7,4.22,2.719,12.0,5.0,5.8,15.8,27.4,0.1,,,90.0,88.0,161.0,152.0,,227.0,776.0,,29.0,139.0,1014843.0,,,,,,,,226.0,4524.0,0.0,,0.0,,1.0,12220.4,1751075968.0,3.0,25.8,26.9,23.3,0.86,1008.5,1.7,5.0,204.0,1.1,1751055232.0,1751108224.0,0.125,,19840272.0,0.88,5.0,0.99,14260.0,5.0,,,,,0.0,2.683,320.5,,,,13084.0,,,76.0,78.0,2.738,,,,,,,,,,""
14947013514,"Jun 28, 2025, 11:19:04 PM",Morning Run,Run,,2283,6.39,160.0,62,false,,New Balance 레벨 v3,activities/15954451727.fit.gz,,,2283.0,2283.0,6391.3,4.04,2.8,1.0,3.0,7.4,11.2,7.6,0.0,,,93.0,89.0,160.0,149.0,,233.0,394.0,,27.0,62.0,532458.0,,,,,,,,233.0,2284.0,,,0.0,,1.0,6406.9,1751151616.0,2.0,24.6,26.0,22.5,0.88,1008.2,2.4,5.0,183.0,0.0,1751141632.0,1751194624.0,0.125,,22016854.0,0.0,1.0,0.62,14850.0,2.0,,,,,0.0,2.8,0.0,,,,6766.0,,,41.0,81.0,2.806,,,,,,,,,,""
14966873317,"Jun 30, 2025, 9:20:41 PM",Morning Swim,Swim,"",1972,375,148.0,27,false,,,activities/15976319709.fit.gz,,,1972.0,1967.0,375.0,1.32,0.191,0.0,0.0,0.0,0.0,0.0,0.0,,,,,148.0,122.0,,,155.0,,,27.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.19,0.0,,,,,,,,,,,,,,,,,,,""
14972356482,"Jul 1, 2025, 11:30:56 AM",Evening Run,Run,,2502,5.68,136.0,11,false,,New Balance 레벨 v3,activities/15982372916.fit.gz,,,2502.0,2502.0,5683.4,4.42,2.272,3.0,4.0,8.0,11.6,12.1,0.0,,,90.0,88.0,136.0,126.0,,192.0,336.0,,29.0,11.0,480823.0,,,,,,,,191.0,2503.0,,,0.0,,1.0,5714.9,1751367552.0,2.0,27.3,28.6,23.8,0.81,1011.9,2.1,6.0,237.0,0.0,1751314560.0,1751367424.0,0.125,,22016854.0,0.49,5.0,0.49,18309.0,0.0,,,,,0.0,2.272,0.0,,,,7318.0,,,30.0,66.0,2.284,,,,,,,,,,""
14977777152,"Jul 1, 2025, 9:34:46 PM",Morning Run,Run,"",1616,3.74,153.0,15,false,,Saucony 엔돌핀 스피드 4,activities/15988252356.fit.gz,,,1616.0,1523.0,3740.9,6.86,2.456,12.0,4.0,9.4,19.2,36.4,0.2,,,118.0,84.0,153.0,131.0,,200.0,234.0,,28.0,15.0,303807.0,,,,,,,,208.0,1617.0,0.0,,0.0,,1.0,3817.9,1751403648.0,3.0,25.0,26.3,24.0,0.94,1013.0,2.4,6.3,201.0,0.0,1751400960.0,1751453824.0,0.125,,19840272.0,0.39,5.0,1.0,12555.0,0.0,,,,,0.0,2.315,0.0,,,,4080.0,,,23.0,72.0,2.507,,,,,,,,,,""
14983658382,"Jul 2, 2025, 1:05:42 PM",Night HIIT,Workout,"",601,0,123.0,1,false,,,activities/15994773148.fit.gz,,,601.0,601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,123.0,104.0,,,57.0,,,1.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,""
14988420928,"Jul 2, 2025, 9:08:17 PM",Morning Swim,Swim,"",2758,650,149.0,18,false,,,activities/15999951793.fit.gz,,,2758.0,2605.0,650.0,1.58,0.25,0.0,0.0,0.0,0.0,0.0,0.0,,,,,149.0,114.0,,,192.0,,,18.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.236,0.0,,,,,,,,,,,,,,,,,,,""
14993088086,"Jul 3, 2025, 10:29:20 AM",Evening Run,Run,"",2059,5.21,181.0,55,false,,Nike 베이퍼플라이 3,activities/16005146964.fit.gz,,,2059.0,1681.0,5212.8,4.36,3.101,3.0,2.0,8.4,10.6,11.8,0.0,,,93.0,87.0,181.0,153.0,,259.0,307.0,,28.0,55.0,434119.0,,,,,,,,261.0,1980.0,0.0,,0.0,,1.0,5239.8,1751536768.0,3.0,27.9,28.4,22.8,0.74,1008.8,3.0,7.1,242.0,0.0,1751487360.0,1751540224.0,0.25,,22933612.0,0.47,5.0,1.0,20864.0,0.0,,,,,0.0,2.532,0.0,,,,4802.0,,,44.0,90.0,3.117,,,,,,,,,,""
14999045318,"Jul 3, 2025, 9:31:13 PM",Morning Run,Run,,1939,5.64,157.0,48,false,,New Balance 레벨 v3,activities/16011640464.fit.gz,,,1939.0,1939.0,5647.9,3.96,2.913,3.0,3.0,9.4,12.8,11.4,0.0,,,89.0,87.0,157.0,147.0,,245.0,344.0,,27.0,48.0,475733.0,,,,,,,,244.0,1940.0,,,0.0,,1.0,5684.4,1751576448.0,3.0,24.1,24.9,22.4,0.9,1008.2,2.5,6.7,192.0,0.0,1751573760.0,1751626624.0,0.375,,22016854.0,0.45,5.0,1.0,16088.0,0.0,,,,,0.0,2.913,0.0,,,,5650.0,,,38.0,84.0,2.932,,,,,,,,,,""
15004701403,"Jul 4, 2025, 1:34:16 PM",Night HIIT,Workout,"",831,0,132.0,2,false,,,activities/16017976008.fit.gz,,,831.0,831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,132.0,99.0,,,69.0,,,2.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,""
15010176310,"Jul 5, 2025, 1:15:23 AM",Morning Run,Run,"",3323,8.01,165.0,107,false,,Adidas 아디제로 SL2,activities/16024012561.fit.gz,,,3323.0,3198.0,8018.4,4.14,2.507,56.0,61.0,1.8,14.4,49.5,0.0,,,97.0,87.0,165.0,153.0,,220.0,559.0,,29.0,107.0,707378.0,,,,,,,,222.0,3324.0,0.0,,0.0,,1.0,8298.9,1751677184.0,3.0,27.8,28.1,23.4,0.77,1006.6,3.6,8.1,216.0,0.0,1751660288.0,1751713024.0,0.375,,23844664.0,0.28,5.0,0.74,21295.0,5.0,,,,,0.0,2.413,0.0,,,,9308.0,,,54.0,77.0,2.595,,,,,,,,,,""
